2010, 'SOUTHERN OREGON COASTAL'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'STOC1', 'STONY GORGE', '   2.56', '   0.69', '   2.87', '   9.26', '   3.95', '   1.03', '   4.01', '   0.68', '   0.02', '   0.00', '   0.02', '   0.31', ' 25.40', ' 119', ' 119'
2010, 'STYC1', 'STRAWBERRY VALLEY', '   6.10', '   3.90', '   9.04', '  20.47', '   9.60', '   8.56', '  13.02', '   5.72', '   0.46', '   0.00', '   0.30', '   0.03', ' 77.20', '  96', '  96'
2010, 'TWLC1', 'CAPLES LAKE', '   5.44', '   1.83', '   4.95', '   7.84', '   4.67', '   4.38', '   6.66', '   3.53', '   0.16', '   0.36', 'M', 'M', 'M'
2010, 'VOLC1', 'VOLTA PH', '   1.78', '   2.35', '   4.36', '   7.69', '   6.27', '   3.44', '   4.39', '   1.66', '   0.42', '   0.09', '   0.50', '   0.83', ' 33.78', '  96', '  96'
2010, 'VTNC1', 'VINTON', '   1.27', '   0.57', '   2.16', '   2.18', '   2.50', '   1.21', '   1.45', '   0.86', '   0.10', '   0.30', '   0.15', '   0.00', ' 12.75', '  90', '  90'
2010, 'WDDC1', 'WOODLAND', '   3.83', '   0.43', '   2.20', '   7.43', '   3.29', '   1.79', '   3.47', '   0.68', '   0.00', 'M', '   0.00', '   0.53', 'M'
2010, 'WSKC1', 'WHISKEYTOWN RES', '   9.53', '   1.61', '   7.29', '  22.46', '  14.48', '   4.69', '  10.97', '   6.10', '   0.96', 'M', 'M', '   0.68', 'M'
2010, 'SAN JOAQUIN'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'ABYC1', 'AUBERRY', '   2.33', '   0.31', '   4.83', '   6.44', '   5.19', '   2.52', '   4.45', '   0.60', '   0.00', '   0.00', 'M', '   0.00', 'M'
2010, 'ARNC1', 'CALAVERAS BIG TREES', '   5.84', '   1.28', '   8.19', '  10.20', '   8.22', '   3.99', '   9.71', '   4.85', '   0.00', '   0.00', '   0.02', '   0.00', ' 52.30', '  94', '  94'
2010, 'BCRC1', 'BIG CREEK PH #1', '   5.64', '   0.36', 'M', '   6.79', '   6.36', '   2.80', '   4.95', '   1.02', 'M', '   0.00', 'M', '   0.00', 'M'
2010, 'CHVC1', 'CHERRY VALLEY', '   6.11', '   0.96', '   9.51', '   9.12', '   7.39', '   5.68', '   7.92', '   3.15', '   0.01', '   0.00', '   0.00', '   0.01', ' 49.86', ' 104', ' 104'
2010, 'CMPC1', 'CAMP PARDEE', '   1.55', '   0.57', '   3.73', '   5.68', '   2.97', '   2.52', '   4.80', '   1.52', '   0.03', '   0.00', '   0.00', '   0.00', ' 23.37', ' 102', ' 102'
2010, 'EXQC1', 'EXCHEQUER DAM', '   1.93', '   0.53', '   4.55', '   5.44', '   3.68', '   2.08', '   5.84', '   0.53', '   0.03', '   0.00', 'M', 'M', 'M'
2010, 'FDDC1', 'FIDDLETOWN DEXTER RANCH', '   2.75', '   1.47', '   6.47', '   7.44', '   4.21', '   5.99', '   6.57', '   4.13', '   0.01', '   0.00', '   0.00', '   0.00', ' 39.04', ' 105', ' 105'
2010, 'FLOC1', 'FLORENCE LAKE', '   3.66', '   0.63', 'M', '   2.41', '   2.51', '   1.19', '   1.85', '   1.01', 'M', 'M', 'M', '   0.00', 'M'
2010, 'FRAC1', 'FRIANT GOVERNMENT CAMP', '   1.52', '   0.16', '   3.34', '   2.83', '   3.57', '   1.31', '   2.79', '   0.31', '   0.00', '   0.00', '   0.00', '   0.00', ' 15.83', ' 108', ' 108'
2010, 'GRVC1', 'GROVELAND RS', 'M', 'M', '   8.46', 'M', 'M', 'M', 'M', '   2.20', '   0.00', '   0.00', 'M', 'M', 'M'
2010, 'HETC1', 'HETCH HETCHY', '   3.45', '   0.82', '   5.68', '   6.37', '   5.90', '   4.61', '   6.25', '   3.16', '   0.00', '   0.00', '   0.10', '   0.00', ' 36.34', ' 100', ' 100'
2010, 'HNTC1', 'HUNTINGTON LAKE', '   6.12', '   0.08', '   6.24', '   9.40', '   8.08', '   5.32', '   8.20', '   2.28', 'M', '   0.00', 'M', '   0.00', 'M'
2010, 'LOSC1', 'LOS BANOS', '   1.30', '   0.34', '   1.68', '   2.62', '   2.06', '   0.62', '   2.59', '   0.18', '   0.04', '   0.00', '   0.00', '   0.00', ' 11.43', ' 115', ' 115'
2010, 'MATC1', 'MATHER', '   4.48', '   1.16', '   5.99', '   6.85', '   6.09', '   4.67', '   6.35', '   2.32', '   0.00', 'M', '   0.00', 'M', 'M'
2010, 'MCEC1', 'MERCED', '   1.71', '   0.17', '   2.77', '   3.18', '   2.94', '   0.77', '   3.67', '   0.47', '   0.00', '   0.00', '   0.00', '   0.00', ' 15.68', ' 125', ' 125'
2010, 'MDRC1', 'MADERA', '   0.90', '   0.15', '   2.12', '   2.48', '   3.26', '   2.04', '   2.69', '   0.15', '   0.00', '   0.00', '   0.00', '   0.00', ' 13.79', ' 115', ' 115'
2010, 'MOD', 'MODESTO AP', '   1.60', '   0.17', '   1.59', '   3.71', '   2.86', '   1.25', '   2.35', '   0.84', '   0.02', '   0.00', '   0.00', '   0.00', ' 14.39', ' 110', ' 110'
2010, 'MRIC1', 'MARIPOSA RS', '   7.26', '   0.57', '   6.79', '   6.84', '   4.93', '   3.49', '   4.76', '   1.14', '   0.00', '   0.01', '   0.00', '   0.00', ' 35.79', ' 119', ' 119'
2010, 'NMDC1', 'NEW MELONES DAM HQ', '   2.35', '   0.89', '   4.61', '   8.01', '   5.40', '   3.57', '   6.16', '   2.19', '   0.00', '   0.00', '   0.00', '   0.00', ' 33.18', 'NA', 'NA'
2010, 'NOFC1', 'NORTH FORK RS', '   6.59', '   0.32', '   7.57', '   7.95', '   7.50', '   3.68', '   7.60', '   0.94', '   0.00', '   0.00', '   0.00', '   0.00', ' 42.15', ' 124', ' 124'
2010, 'PANC1', 'PANOCHE 2W', '   1.51', '   0.14', '   1.53', '   4.36', '   2.44', '   0.55', '   2.17', '   0.20', '   0.00', '   0.00', '   0.00', '   0.00', ' 12.90', ' 122', ' 122'
2010, 'SCKC1', 'STOCKTON FIRE STA 4', '   2.22', '   0.12', '   1.60', '   2.62', '   2.90', '   1.54', '   2.77', 'M', '   0.00', 'M', '   0.00', 'M', 'M'
2010, 'SONC1', 'SONORA', '   2.88', '   1.32', '   5.47', '   6.43', '   5.15', '   3.66', '   5.76', '   1.73', '   0.11', '   0.00', '   0.00', '   0.00', ' 32.51', '  99', '  99'
2010, 'SPGC1', 'SALT SPRINGS PH', '   4.69', '   1.33', '   6.22', '   5.78', '   5.06', '   5.67', '   7.66', '   5.70', '   0.06', '   0.01', '   0.04', 'M', 'M'
2010, 'TIGC1', 'TIGER CREEK PH', '   4.06', '   1.20', '   8.03', '   8.74', '   5.08', '   4.84', '   8.26', '   4.10', '   0.03', '   0.00', '   0.00', 'M', 'M'
2010, 'TRAC1', 'TRACY CARBONA', '   1.50', '   0.07', 'M', '   4.13', '   1.81', '   1.24', '   1.28', '   0.27', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'WSTC1', 'WEST POINT', '   4.03', '   1.29', '   6.91', '   9.02', '   5.46', '   4.74', '   8.52', '   3.97', '   0.08', 'M', '   0.00', '   0.00', 'M'
2010, 'YNPC1', 'SOUTH ENTRANCE YOSEMITE', '   6.42', '   0.40', '   6.83', '   6.96', '   6.71', '   3.39', '   6.98', '   2.31', '   0.00', '   0.00', '   0.00', '   0.00', ' 40.00', '  95', '  95'
2010, 'YPQC1', 'YOSEMITE PARK HEADQUARTER', '   5.87', '   0.60', '   8.64', '   9.31', '   6.54', '   2.79', '   7.46', '   1.56', '   0.00', '   0.00', '   0.00', '   0.00', ' 42.77', ' 113', ' 113'
2010, 'KERN...TULE...KAWEAH...KINGS'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'ASHC1', 'ASH MOUNTAIN', '   3.80', '   0.22', '   5.72', '   5.85', '   5.98', '   3.07', '   5.61', '   0.50', '   0.00', '   0.00', '   0.00', '   0.00', ' 30.75', ' 116', ' 116'
2010, 'ATWC1', 'ATWELL CAMP', '   0.00', '   0.14', '   6.62', '   5.82', '   9.32', '   4.23', '   7.14', '   1.62', '   0.61', 'M', '   0.00', 'M', 'M'
2010, 'BFL', 'BAKERSFIELD', '   0.08', '   0.10', '   1.66', '   1.82', '   1.77', '   0.25', '   1.14', '   0.27', '   0.00', '   0.00', '   0.00', '   0.00', '  7.09', ' 109', ' 109'
2010, 'BTPC1', 'BEAR TRAP MEADOW', 'M', '   0.12', '   9.83', '   9.51', '  11.01', '   4.20', '   9.44', '   1.17', '   0.22', '   0.01', '   0.00', 'M', 'M'
2010, 'DNPC1', 'BALCH PH', '   6.37', '   0.18', '   6.96', '   8.58', '   8.49', '   2.86', '   5.95', '   0.95', '   0.00', '   0.00', '   0.00', '   0.00', ' 40.34', ' 130', ' 130'
2010, 'EGCC1', 'EAGLE CREEK', '   3.93', '   0.83', '   8.43', '   6.94', '   9.82', '   4.72', 'M', '   1.92', '   0.21', '   0.01', '   0.10', 'M', 'M'
2010, 'GNFC1', 'GIANT FOREST', 'M', 'M', 'M', '   6.00', '   9.20', '   5.30', '  11.10', '   2.20', '   0.40', '   0.20', '   0.10', 'M', 'M'
2010, 'GNNC1', 'GLENNVILLE', '   1.36', '   0.98', '   4.42', '   3.61', '   5.18', '   1.57', '   3.98', '   0.43', '   0.03', '   0.00', '   0.00', '   0.00', ' 21.56', ' 108', ' 108'
2010, 'GRGC1', 'GRANT GROVE', '   7.88', '   0.49', '   8.86', '  11.01', '   5.94', '   4.89', '  10.72', '   1.59', '   0.00', '   0.02', '   0.02', '   0.00', ' 51.42', ' 123', ' 123'
2010, 'HCKC1', 'HOCKETT MEADOW', '   6.83', '   0.00', 'M', '   7.51', '   2.11', '   0.90', '   6.33', '   4.41', '   1.01', '   0.25', 'M', 'M', 'M'
2010, 'HSSC1', 'HOSSACK', '   0.00', '   0.44', '  10.22', '   8.21', '  11.50', '   5.63', '   9.22', '   2.32', '   0.22', '   0.01', '   0.10', 'M', 'M'
2010, 'ISAC1', 'LAKE ISABELLA DAM', '   0.31', '   0.12', '   4.32', '   3.35', '   2.96', '   0.66', '   1.09', '   0.11', '   0.00', '   0.00', '   0.00', 'M', 'M'
2010, 'KVLC1', 'KERN RIVER PH #3', '   0.78', '   0.00', 'M', '   3.78', '   3.03', '   0.66', 'M', '   0.11', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'LDGC1', 'LODGEPOLE', '   8.05', '   0.59', '  10.23', '   8.00', '   8.71', '   4.45', '   9.26', '   2.15', '   0.00', '   0.41', '   0.00', '   0.00', ' 51.85', ' 116', ' 116'
2010, 'MNHC1', 'MOUNTAIN HOME', 'M', '   1.21', '   8.23', '   7.60', '  10.90', '   5.30', '   8.01', '   1.33', '   0.51', '   0.00', '   0.20', 'M', 'M'
2010, 'PFTC1', 'PINE FLAT DAM', '   3.35', '   0.18', '   4.87', '   4.52', '   3.86', '   1.65', '   4.04', '   0.31', '   0.00', '   0.00', '   0.00', '   0.00', ' 22.78', ' 113', ' 113'
2010, 'RGCC1', 'ROGERS CAMP', 'M', '   0.33', '   8.40', '   6.21', '   8.82', '   3.73', '   7.93', '   1.44', '   0.31', '   0.11', '   0.10', 'M', 'M'
2010, 'SCSC1', 'LAKE SUCCESS DAM', '   1.02', '   0.14', '   2.82', '   2.67', '   3.54', '   1.25', '   3.04', '   0.11', '   0.00', '   0.00', '   0.00', 'M', 'M'
2010, 'TMDC1', 'TERMINUS DAM', '   1.50', '   0.10', '   3.23', '   3.71', '   5.11', '   1.09', '   3.53', '   0.22', '   0.00', '   0.00', '   0.00', 'M', 'M'
2010, 'TREC1', 'THREE RIVER EDISON PH #1', '   3.01', '   0.33', '   4.75', '   4.80', '   6.34', '   2.75', '   5.28', '   0.21', '   0.00', '   0.02', '   0.00', '   0.00', ' 27.49', ' 113', ' 113'
2010, 'TULARE-BUENA VISTA LAKES'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'CNGC1', 'COALINGA', '   0.56', '   0.21', '   1.68', '   1.72', '   1.66', '   0.31', '   1.82', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', '  7.96', '  96', '  96'
2010, 'FAT', 'FRESNO AIR TERMINAL', '   1.39', '   0.20', '   2.41', '   2.05', '   2.95', '   0.96', '   2.19', '   0.21', '   0.00', '   0.00', '   0.00', '   0.00', ' 12.36', ' 110', ' 110'
2010, 'HJO', 'HANFORD', '   1.31', '   0.23', '   1.30', '   2.33', '   1.99', '   0.31', '   1.63', '   0.32', '   0.00', '   0.00', '   0.00', '   0.00', '  9.42', ' 110', ' 110'
2010, 'LEMC1', 'LEMON COVE', '   1.16', '   0.14', '   2.69', '   3.40', '   4.04', '   0.92', '   3.82', '   0.16', '   0.00', '   0.00', '   0.00', '   0.00', ' 16.33', ' 112', ' 112'
2010, 'LINC1', 'LINDSAY', '   0.89', '   0.04', '   2.50', '   3.24', '   2.56', '   0.62', '   2.76', '   0.19', '   0.00', '   0.08', '   0.00', '   0.00', ' 12.88', ' 103', ' 103'
2010, 'PRTC1', 'PORTERVILLE', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2010, 'VISC1', 'VISALIA', '   1.47', '   0.17', '   1.72', '   2.04', '   2.65', '   0.67', '   2.06', '   0.28', '   0.00', '   0.00', '   0.00', '   0.00', ' 11.06', ' 100', ' 100'
2010, 'WASC1', 'WASCO', '   0.00', 'M', 'M', 'M', '   0.82', '   0.12', '   0.45', '   0.02', '   0.00', '   0.00', 'M', '   0.00', 'M'
2010, 'CENTRAL CALIFORNIA COASTAL'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'BISC1', 'BIG SUR STATE PARK', '   9.88', '   0.26', '   4.20', '  12.17', '   9.40', '   3.86', '   7.49', '   1.71', '   0.00', '   0.00', '   0.00', 'M', 'M'
2010, 'CCHC1', 'CACHUMA DAM', '   2.20', '   0.00', '   3.00', '  10.34', '   4.92', '   0.26', '   3.15', '   0.05', '   0.00', '   0.00', '   0.00', '   0.00', ' 23.92', ' 109', ' 109'
2010, 'HOLC1', 'HOLLISTER', '   2.34', '   0.04', '   1.90', '   4.61', '   3.28', '   2.50', '   4.62', '   0.57', '   0.00', 'M', 'M', 'M', 'M'
2010, 'JNLC1', 'JUNCAL DAM', '   6.96', '   0.00', '   5.18', '   9.79', '   6.16', '   0.48', '   3.96', '   0.13', '   0.00', '   0.02', '   0.00', '   0.00', ' 32.68', ' 105', ' 105'
2010, 'KICC1', 'KING CITY', '   2.46', '   0.09', '   1.39', '   4.62', '   2.72', '   0.65', '   1.89', '   0.12', '   0.01', '   0.00', '   0.00', '   0.00', ' 13.95', ' 113', ' 113'
2010, 'LSLC1', 'LOS ALAMOS', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2010, 'PRB', 'PASO ROBLES', '   1.83', '   0.01', '   2.20', '   4.47', '   2.69', '   0.22', '   1.65', '   0.06', '   0.00', '   0.02', '   0.00', '   0.00', ' 13.15', ' 101', ' 101'
2010, 'PRSC1', 'PRIEST VALLEY', 'M', 'M', '   4.04', '   8.48', '   5.40', 'M', '   3.92', '   0.26', 'M', '   0.00', 'M', 'M', 'M'
2010, 'SAEC1', 'SAN CLEMENTE DAM', '   5.11', '   0.22', '   2.37', '   7.96', '   4.25', '   2.59', '   4.45', '   0.50', '   0.00', 'M', 'M', 'M', 'M'
2010, 'SBA', 'SANTA BARBARA', '   3.63', '   0.00', '   3.44', '   6.01', '   4.56', '   0.65', '   2.35', '   0.15', '   0.01', '   0.01', '   0.00', '   0.00', ' 20.81', ' 112', ' 112'
2010, 'SBPC1', 'SAN LUIS OBISPO', '   6.14', '   0.00', '   3.40', '   6.11', '   4.45', '   1.32', '   2.41', '   0.16', '   0.00', '   0.04', '   0.00', '   0.00', ' 24.03', '  99', '  99'
2010, 'SCRC1', 'SANTA CRUZ', '   4.08', '   0.19', '   4.06', '   8.19', '   5.78', '   3.17', '   4.49', '   0.74', '   0.00', '   0.02', '   0.03', '   0.01', ' 30.76', ' 100', ' 100'
2010, 'SMX', 'SANTA MARIA', '   1.57', '   0.00', '   2.53', '   5.78', '   2.79', '   0.57', '   2.15', '   0.18', '   0.00', '   0.03', '   0.01', '   0.00', ' 15.61', ' 111', ' 111'
2010, 'SNSC1', 'SALINAS NO. 2', '   2.02', '   0.25', '   1.90', '   4.48', '   3.70', '   2.71', '   3.33', '   0.86', '   0.01', 'M', 'M', 'M', 'M'
2010, 'WVIC1', 'WATSONVILLE WATERWORKS', '   5.31', '   0.09', '   3.65', '   6.12', '   5.27', '   2.33', '   4.19', '   0.49', '   0.02', '   0.01', '   0.09', '   0.00', ' 27.57', ' 119', ' 119'
2010, 'SOUTHERN CALIFORNIA COASTAL'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'BBLC1', 'BIG BEAR LAKE F.S.', '   0.35', '   1.48', '   6.58', '  14.24', '   2.02', '   0.11', '   0.92', '   0.40', '   0.00', '   0.80', '   0.21', '   0.12', ' 27.23', ' 129', ' 129'
2010, 'CQT', 'DOWNTOWN LA', '   2.07', '   0.01', '   2.89', '   4.94', '   4.27', '   0.48', '   1.65', '   0.05', '   0.00', '   0.00', '   0.00', '   0.00', ' 16.36', ' 108', ' 108'
2010, 'CUYC1', 'CUYAMACA', '   0.23', '   1.26', '   9.72', '  10.06', '   8.84', '   2.83', '   5.77', '   0.00', '   0.00', '   0.10', '   0.00', '   0.04', ' 38.85', ' 108', ' 108'
2010, 'ELPC1', 'EL CAPITAN DAM', '   0.09', '   0.91', '   4.74', '   6.56', '   4.63', '   1.03', '   3.02', '   0.02', 'M', '   0.04', '   0.00', 'M', 'M'
2010, 'EORC1', 'ELSINORE', '   0.00', '   0.07', '   3.69', '   8.88', 'M', '   0.44', '   1.23', '   0.02', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'HENC1', 'HENSHAW DAM', '   0.20', '   1.17', '   7.25', '  11.59', '   6.89', '   1.39', '   3.41', '   0.08', '   0.00', '   0.43', '   0.00', '   0.00', ' 32.41', ' 116', ' 116'
2010, 'LAGC1', 'LAGUNA BEACH', 'M', 'M', 'M', 'M', '   2.84', '   0.15', '   0.99', '   0.03', '   0.04', 'M', 'M', 'M', 'M'
2010, 'LAX', "LA INT'L AIRPORT", '   1.31', '   0.00', '   2.05', '   4.30', '   3.23', '   0.21', '   1.25', '   0.08', '   0.00', '   0.00', '   0.00', '   0.00', ' 12.43', '  94', '  94'
2010, 'LGB', 'LONG BEACH', '   0.59', '   0.00', '   2.46', '   6.89', '   4.64', '   0.25', '   0.77', '   0.05', '   0.01', '   0.00', '   0.00', '   0.00', ' 15.66', ' 121', ' 121'
2010, 'LOX', 'OXNARD', '   1.36', '   0.00', '   2.64', '   6.01', '   4.08', '   0.37', '   1.28', '   0.17', '   0.01', '   0.03', '   0.00', '   0.00', ' 15.95', 'NA', 'NA'
2010, 'OJAC1', 'OJAI', '   4.45', '   0.02', '   3.61', '   6.71', '   4.44', '   0.35', '   2.38', '   0.16', '   0.00', '   0.01', '   0.00', '   0.00', ' 22.13', ' 102', ' 102'
2010, 'MWS', 'MOUNT WILSON', '   3.88', '   0.01', '   4.87', '   6.62', '   8.77', '   0.43', '   2.00', '   0.04', '   0.00', '   0.00', '   0.00', '   0.00', ' 26.62', '  66', '  66'
2010, 'OCNC1', 'OCEANSIDE MARINA', 'M', '   0.25', '   1.70', '   4.10', '   1.45', '   0.45', '   1.84', '   0.00', '   0.01', '   0.01', '   0.00', '   0.00', 'M'
2010, 'SAN', 'LINDBERGH FIELD', '   0.00', '   0.12', '   2.28', '   3.38', '   2.28', '   0.68', '   1.78', '   0.01', '   0.02', '   0.02', '   0.00', '   0.03', ' 10.60', '  98', '  98'
2010, 'SPLC1', 'SANTA PAULA', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2010, 'STAC1', 'SANTA ANA FS', '   0.62', '   0.00', '   3.39', '   6.01', '   4.21', '   0.26', '   1.25', '   0.00', '   0.00', '   0.02', '   0.00', '   0.00', ' 15.76', ' 114', ' 114'
2010, 'NORTH AND CENTRAL LAHONTAN'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'CEDC1', 'CEDARVILLE', '   0.65', '   1.14', '   1.00', '   1.66', '   0.21', '   1.19', '   1.25', '   1.35', '   0.56', '   0.28', '   0.63', '   0.41', ' 10.33', '  78', '  78'
2010, 'DOLC1', 'DOYLE 4SSE', '   2.53', '   0.40', '   1.42', '   1.62', '   0.91', '   1.24', '   1.90', '   0.77', '   0.05', '   0.00', '   0.24', 'M', 'M'
2010, 'DOYC1', 'DOYLE', '   1.51', '   0.40', '   1.96', '   1.91', '   1.08', '   0.90', '   1.61', '   0.57', '   0.00', '   0.00', '   0.38', '   0.00', ' 10.32', '  87', '  87'
2010, 'FOBC1', 'FORT BIDWELL', '   1.12', '   0.95', '   1.66', '   1.94', '   0.49', '   2.61', '   1.74', '   1.48', '   1.08', '   0.00', '   0.00', '   0.42', ' 13.49', '  74', '  74'
2010, 'FRNN2', 'FERNLEY', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2010, 'JESC1', 'JESS VALLEY', '   1.14', '   1.80', '   1.35', '   1.27', '   0.50', '   1.82', '   2.75', '   2.51', '   1.05', '   0.00', '   0.99', '   0.54', ' 15.72', '  82', '  82'
2010, 'Q63', 'SUTCLIFFE-PYRAMID LK', '   0.86', '   0.22', '   1.00', '   0.92', '   1.01', '   0.47', '   0.98', '   0.36', '   0.08', '   0.35', '   0.01', '   0.00', '  6.26', '  82', '  82'
2010, 'SNVC1', 'SUSANVILLE', '   2.59', '   1.40', '   2.49', 'M', 'M', 'M', 'M', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'STDN2', 'STEAD', '   1.97', '   0.20', 'M', '   1.47', '   1.73', '   0.79', '   0.93', '   0.10', '   0.02', '   0.44', '   0.05', '   0.00', 'M'
2010, 'SVEC1', 'SUSANVILLE 1 WNW', '   2.59', '   1.40', '   2.49', 'M', 'M', 'M', 'M', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'WAWN2', 'WADSWORTH 4N', '   1.10', 'M', '   1.30', 'M', '   1.00', 'M', 'M', '   0.80', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2010, 'WTNN2', 'WELLINGTON', '   1.92', '   0.40', '   0.83', '   1.36', '   1.52', '   0.06', '   1.32', '   0.60', '   0.00', '   0.51', '   0.03', '   0.00', '  8.55', 'NA', 'NA'
2010, 'LAKE TAHOE...TRUCKEE...CARSON...WALKER'
2010, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2010, 'BDEC1', 'BODIE', '   1.13', '   0.17', '   0.90', '   1.23', '   1.69', '   0.46', '   1.53', '   0.32', '   0.00', '   1.21', '   0.00', '   0.00', '  8.64', '  67', '  67'
2010, 'BOCC1', 'BOCA RESERVOIR', '   2.08', '   0.85', '   3.74', '   3.87', '   2.46', '   2.37', '   3.11', '   0.94', '   0.19', '   0.08', '   0.50', '   0.05', ' 20.24', '  90', '  90'
2010, 'BPTC1', 'BRIDGEPORT', 'M', '   0.58', '   1.83', '   2.18', '   2.09', '   0.55', '   0.99', '   0.27', '   0.00', '   0.68', '   0.05', '   0.00', 'M'
2010, 'CRCN2', 'CARSON CITY', '   1.67', '   0.15', '   1.26', '   1.56', '   1.67', '   0.46', '   0.34', '   0.19', '   0.00', '   0.41', '   0.12', '   0.00', '  7.83', '  75', '  75'
2010, 'DAGN2', 'DAGGET PASS', '   2.05', '   0.71', '   2.62', '   2.82', '   2.73', '   1.09', '   2.21', '   1.31', '   0.03', '   0.46', '   0.00', '   0.00', ' 16.03', ' 147', ' 147'
2010, 'DONC1', 'DONNER MEM SP', '   4.10', '   1.63', '   7.60', '   7.39', '   3.77', '   5.83', '   5.58', 'M', 'M', 'M', 'M', 'M', 'M'
2010, 'FEXN2', 'FALLON EXPER STATION', '   0.55', '   0.25', '   0.61', '   0.96', '   1.72', '   0.09', '   0.88', '   0.14', 'M', 'M', 'M', 'M', 'M'
2010, 'GLBN2', 'GLENBROOK', '   2.05', '   0.79', '   2.89', '   3.12', '   1.75', '   2.12', '   2.22', '   0.97', '   0.02', '   0.00', '   0.85', '   0.00', ' 16.78', '  96', '  96'
2010, 'HTHN2', 'HAWTHORNE', '   1.00', '   0.30', '   0.54', '   0.35', '   0.58', '   0.00', '   0.51', '   0.26', '   0.00', '   0.09', '   0.00', '   0.00', '  3.63', '  67', '  67'
2010, 'MINN2', 'MINDEN', '   2.26', '   0.13', '   1.34', '   2.42', '   1.52', '   0.27', '   1.09', '   0.26', '   0.00', '   0.56', '   0.06', '   0.00', '  9.91', ' 118', ' 118'
2010, 'RNO', 'RENO', '   1.50', '   0.24', '   1.79', '   0.95', '   2.18', '   0.18', '   0.68', '   0.30', '   0.00', '   0.34', '   0.13', '   0.00', '  8.29', ' 111', ' 111'
2010, 'SMIN2', 'SMITH 6N', '   1.89', '   0.36', '   0.56', '   1.18', '   1.25', '   0.04', '   0.55', '   0.19', '   0.00', '   0.13', '   0.00', '   0.00', '  6.15', '  97', '  97'
2010, 'SRKN2', 'SPARKS', '   1.67', '   0.31', 'M', '   1.03', '   2.06', '   0.18', '   1.12', '   0.30', '   0.11', '   1.10', '   0.11', '   0.00', 'M'
2010, 'TAHC1', 'TAHOE CITY', '   3.60', '   0.83', '   4.07', '   7.68', '   2.86', '   4.03', '   4.03', '   1.55', '   0.44', '   0.00', '   0.28', '   0.02', ' 29.39', '  90', '  90'
2010, 'TKEC1', 'TRUCKEE RS', 'M', '   1.10', '   5.70', '   4.80', '   2.70', '   3.60', '   3.90', '   0.80', '   0.40', '   0.03', '   0.05', '   0.06', 'M'
2010, 'TPLN2', 'TOPAZ LAKE 4N', '   0.53', 'M', '   0.34', '   0.27', 'M', '   0.00', 'M', '   0.00', '   0.00', '   0.00', 'M', 'M', 'M'
