2008, 'SOUTHERN OREGON COASTAL'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'STOC1', 'STONY GORGE', '   0.71', '   0.12', '   3.13', '  10.61', '   3.97', '   0.00', '   0.00', '   0.94', '   0.03', '   0.00', '   0.00', '   0.00', ' 19.51', '  92', '  92'
2008, 'STYC1', 'STRAWBERRY VALLEY', '   5.73', '   1.90', '  11.89', '  19.17', '  12.08', '   2.69', '   0.87', '   0.94', '   0.00', '   0.00', '   0.00', '   0.00', ' 55.27', '  69', '  69'
2008, 'TWLC1', 'CAPLES LAKE', '   1.56', '   1.12', '   4.46', '   9.52', '   4.42', '   1.10', '   0.34', 'M', '   0.00', '   0.09', 'M', 'M', 'M'
2008, 'VOLC1', 'VOLTA PH', '   3.33', '   1.25', '   4.92', '   6.36', '   2.81', '   2.05', '   0.31', '   0.50', '   0.00', '   0.00', '   0.13', 'M', 'M'
2008, 'VTNC1', 'VINTON', '   2.26', '   0.59', '   1.75', '   3.47', '   1.41', '   0.69', '   0.07', '   1.15', '   0.00', '   0.03', '   0.00', '   0.00', ' 11.42', '  81', '  81'
2008, 'WDDC1', 'WOODLAND', '   1.64', '   0.78', '   3.27', '  10.66', '   3.00', '   0.00', '   0.01', '   0.03', 'M', '   0.00', '   0.00', 'M', 'M'
2008, 'WSKC1', 'WHISKEYTOWN RES', '   4.26', 'M', '  10.18', '  17.38', '   9.90', '   0.26', '   0.47', '   1.05', '   0.10', '   0.00', '   0.04', '   0.00', 'M'
2008, 'SAN JOAQUIN'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'ABYC1', 'AUBERRY', '   0.43', '   0.19', '   3.57', '   7.37', '   4.72', '   0.59', '   0.03', '   1.21', '   0.00', 'M', '   0.00', '   0.00', 'M'
2008, 'ARNC1', 'CALAVERAS BIG TREES', '   2.20', '   1.42', '   7.30', '  12.75', '   8.38', '   1.33', '   0.77', '   1.49', '   0.00', '   0.00', '   0.00', '   0.00', ' 35.64', '  64', '  64'
2008, 'BCRC1', 'BIG CREEK PH #1', '   0.45', '   0.43', '   3.20', '   8.85', '   5.87', '   0.59', '   0.00', '   1.75', 'M', '   0.95', '   0.00', '   0.01', 'M'
2008, 'CHVC1', 'CHERRY VALLEY', '   1.34', '   0.62', '   6.11', '  11.14', '   9.50', '   0.64', '   0.31', '   1.43', '   0.03', '   0.04', '   0.00', 'M', 'M'
2008, 'CMPC1', 'CAMP PARDEE', '   1.00', '   0.98', '   3.68', '   5.84', '   2.21', '   0.09', '   0.08', '   0.53', '   0.00', '   0.00', '   0.00', '   0.00', ' 14.41', '  63', '  63'
2008, 'EXQC1', 'EXCHEQUER DAM', '   2.39', '   0.31', '   2.83', '   7.74', '   3.28', '   0.00', '   0.01', '   0.37', '   0.00', '   0.00', '   0.00', '   0.00', ' 16.93', '  85', '  85'
2008, 'FDDC1', 'FIDDLETOWN DEXTER RANCH', '   2.11', '   0.97', '   4.85', '   9.27', '   4.64', '   0.72', '   0.17', '   0.73', '   0.00', '   0.00', '   0.00', '   0.00', ' 23.46', '  63', '  63'
2008, 'FLOC1', 'FLORENCE LAKE', '   0.52', '   0.59', 'M', '   3.78', '   2.39', 'M', '   0.00', '   1.65', 'M', '   0.98', '   0.00', '   0.25', 'M'
2008, 'FRAC1', 'FRIANT GOVERNMENT CAMP', 'M', '   0.05', '   2.26', '   4.34', '   1.42', '   0.06', '   0.03', '   0.60', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2008, 'GRVC1', 'GROVELAND RS', '   1.62', '   0.69', '   5.73', '  11.61', '   6.18', '   0.76', '   0.12', '   0.88', 'M', '   0.00', '   0.00', 'M', 'M'
2008, 'HETC1', 'HETCH HETCHY', '   0.95', '   0.64', '   4.39', '   9.97', '   7.10', '   0.70', '   0.16', '   1.79', '   0.00', '   0.00', '   0.00', '   0.00', ' 25.70', '  70', '  70'
2008, 'HNTC1', 'HUNTINGTON LAKE', '   0.61', 'M', '   4.79', '  10.51', '   8.20', '   0.81', '   0.03', '   1.57', '   1.12', '   1.52', '   0.00', '   0.00', 'M'
2008, 'LOSC1', 'LOS BANOS', '   0.48', '   0.30', '   1.29', '   2.94', '   1.08', '   0.00', '   0.01', '   0.12', '   0.00', '   0.00', '   0.00', '   0.00', '  6.22', '  63', '  63'
2008, 'MATC1', 'MATHER', '   1.03', '   0.81', '   4.94', '  11.45', '   6.72', '   0.65', '   0.11', '   1.27', '   0.00', '   0.03', 'M', '   0.00', 'M'
2008, 'MCEC1', 'MERCED', '   1.26', '   0.29', '   1.44', '   4.45', '   2.18', '   0.07', '   0.00', '   0.09', '   0.00', '   0.00', '   0.00', '   0.00', '  9.78', '  78', '  78'
2008, 'MDRC1', 'MADERA', '   0.32', '   0.09', '   2.13', '   2.78', '   2.21', '   0.00', '   0.00', '   0.26', '   0.00', 'M', '   0.00', '   0.00', 'M'
2008, 'MOD', 'MODESTO AP', '   0.75', '   0.37', '   1.85', '   4.81', '   1.74', '   0.01', '   0.00', '   0.09', '   0.00', '   0.00', '   0.00', '   0.00', '  9.62', '  74', '  74'
2008, 'MRIC1', 'MARIPOSA RS', '   0.84', '   0.20', '   1.35', '   9.26', '   5.73', '   0.08', '   0.03', '   0.68', '   0.00', '   0.00', '   0.00', 'M', 'M'
2008, 'NMDC1', 'NEW MELONES DAM HQ', '   1.58', '   0.75', '   5.16', '   9.01', '   4.07', '   0.40', '   0.06', '   0.57', '   0.00', '   0.00', '   0.00', '   0.00', ' 21.60', 'NA', 'NA'
2008, 'NOFC1', 'NORTH FORK RS', '   1.44', '   0.37', '   5.18', '  11.89', '   7.87', '   0.79', '   0.02', '   1.46', '   0.00', '   0.05', '   0.00', '   0.00', ' 29.07', '  85', '  85'
2008, 'PANC1', 'PANOCHE 2W', '   0.54', '   0.28', '   0.77', '   5.11', '   1.85', '   0.17', '   0.10', '   0.31', 'M', '   0.00', 'M', '   0.00', 'M'
2008, 'SCKC1', 'STOCKTON FIRE STA 4', '   0.69', '   0.80', 'M', '   7.08', '   2.18', '   0.12', 'M', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2008, 'SONC1', 'SONORA', '   1.12', '   0.80', '   6.27', '   9.31', '   5.55', '   0.46', '   0.05', '   0.42', '   0.00', '   0.00', '   0.00', '   0.00', ' 23.98', '  73', '  73'
2008, 'SPGC1', 'SALT SPRINGS PH', '   1.88', '   1.13', '   5.04', '  11.48', '   5.45', '   1.05', '   0.40', '   1.96', '   0.00', '   0.00', '   0.00', 'M', 'M'
2008, 'TIGC1', 'TIGER CREEK PH', '   1.90', '   1.34', '   6.50', '  11.78', '   5.61', '   1.24', '   0.18', '   1.40', '   0.00', '   0.00', '   0.00', 'M', 'M'
2008, 'TRAC1', 'TRACY CARBONA', '   0.53', '   0.58', '   1.70', '   6.72', '   1.70', '   0.02', '   0.02', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', ' 11.27', ' 107', ' 107'
2008, 'WSTC1', 'WEST POINT', '   1.49', '   1.15', '   6.84', '  12.55', '   4.73', '   0.97', '   0.21', '   0.95', '   0.00', '   0.00', '   0.00', '   0.00', ' 28.89', '  79', '  79'
2008, 'YNPC1', 'SOUTH ENTRANCE YOSEMITE', '   0.61', '   0.61', '   3.35', '  13.81', '   6.47', '   0.73', '   0.01', '   1.68', '   0.02', 'M', '   0.00', '   0.02', 'M'
2008, 'YPQC1', 'YOSEMITE PARK HEADQUARTER', '   1.24', '   0.00', '   4.33', '   7.55', '   9.67', '   0.21', '   0.00', '   0.97', '   0.09', '   0.23', '   0.00', '   0.03', ' 24.32', '  65', '  65'
2008, 'KERN...TULE...KAWEAH...KINGS'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'ASHC1', 'ASH MOUNTAIN', '   1.13', '   0.62', '   5.22', '   6.57', '   6.30', '   0.54', '   0.00', '   0.93', '   0.00', '   0.13', '   0.00', '   0.00', ' 21.44', '  81', '  81'
2008, 'ATWC1', 'ATWELL CAMP', '   0.90', '   0.81', '   6.63', '   8.83', 'M', '   1.11', '   0.31', '   1.50', '   0.41', '   0.31', '   0.00', '   0.00', 'M'
2008, 'BFL', 'BAKERSFIELD', '   0.28', '   0.06', '   0.36', '   0.65', '   0.34', '   0.00', '   0.00', '   0.08', '   0.00', '   0.00', '   0.00', '   0.00', '  1.77', '  27', '  27'
2008, 'BTPC1', 'BEAR TRAP MEADOW', '   1.21', '   0.70', '   6.91', '   7.91', '  14.71', '   4.13', '   0.23', '   0.53', '   0.32', '   0.11', '   0.00', '   0.00', ' 36.76', 'NA', 'NA'
2008, 'DNPC1', 'BALCH PH', '   0.82', '   0.25', '   4.81', '   8.72', 'M', '   0.83', '   0.00', '   1.01', '   0.00', '   0.00', '   0.00', '   0.03', 'M'
2008, 'EGCC1', 'EAGLE CREEK', '   0.90', '   0.31', '   7.32', '  10.51', '  10.81', '   0.60', '   0.40', '   1.16', '   0.33', '   0.01', '   0.00', '   0.00', ' 32.35', 'NA', 'NA'
2008, 'GNFC1', 'GIANT FOREST', '   1.10', '   1.10', '   7.60', '  14.40', '  10.50', '   1.60', '   0.50', '   0.80', '   0.50', '   0.10', '   0.10', '   0.00', ' 38.30', 'NA', 'NA'
2008, 'GNNC1', 'GLENNVILLE', '   0.81', '   0.29', '   3.07', '   4.77', '   7.21', '   0.20', '   0.00', '   0.38', '   0.00', '   0.02', '   0.00', '   0.00', ' 16.75', '  84', '  84'
2008, 'GRGC1', 'GRANT GROVE', '   1.31', '   0.33', '   6.34', '  10.57', '  10.64', '   1.18', '   0.03', '   1.05', '   0.00', '   0.27', '   0.00', '   0.10', ' 31.82', '  76', '  76'
2008, 'HCKC1', 'HOCKETT MEADOW', '   1.30', '   0.80', '   6.23', '   6.31', 'M', '   1.04', '   0.61', '   0.81', '   0.12', '   0.72', '   0.20', '   0.00', 'M'
2008, 'HSSC1', 'HOSSACK', '   0.80', '   0.51', '   9.32', '  12.33', '  14.31', '   1.12', '   0.12', '   1.07', '   0.12', '   0.01', '   0.00', '   0.00', ' 39.71', 'NA', 'NA'
2008, 'ISAC1', 'LAKE ISABELLA DAM', '   0.06', '   0.10', '   1.56', '   4.00', '   5.96', '   0.02', '   0.00', '   0.02', '   0.00', '   0.11', '   0.00', '   0.08', ' 11.91', 'NA', 'NA'
2008, 'KVLC1', 'KERN RIVER PH #3', 'M', '   0.02', '   2.42', '   2.97', '   1.86', '   0.00', '   0.00', '   0.35', '   0.00', '   0.40', '   0.00', 'M', 'M'
2008, 'LDGC1', 'LODGEPOLE', '   0.71', '   0.80', '   7.31', '  15.24', '  10.70', '   1.71', '   0.01', '   1.21', '   0.00', '   1.50', '   0.00', '   0.77', ' 39.96', '  89', '  89'
2008, 'MNHC1', 'MOUNTAIN HOME', 'M', '   0.90', '   7.00', '  10.70', '  11.10', '   0.60', '   0.70', '   1.15', '   0.22', '   0.00', '   0.11', '   0.00', 'M'
2008, 'PFTC1', 'PINE FLAT DAM', '   0.35', '   0.08', '   3.10', '   5.57', '   4.34', '   0.23', '   0.01', '   1.34', '   0.00', '   0.00', '   0.00', '   0.00', ' 15.02', '  75', '  75'
2008, 'RGCC1', 'ROGERS CAMP', '   0.50', '   0.20', '   6.33', '  10.72', '  10.20', '   0.61', '   0.31', '   0.96', '   0.40', '   0.00', '   0.00', '   0.00', ' 30.23', 'NA', 'NA'
2008, 'SCSC1', 'LAKE SUCCESS DAM', '   0.14', '   0.43', '   2.00', '   2.49', '   3.27', '   0.14', '   0.00', '   0.46', '   0.00', '   0.00', '   0.00', '   0.00', '  8.93', '  81', '  81'
2008, 'TMDC1', 'TERMINUS DAM', '   0.55', '   0.47', '   2.34', '   2.21', '   3.30', '   0.20', '   0.00', '   0.14', '   0.00', '   0.00', '   0.00', '   0.00', '  9.21', 'NA', 'NA'
2008, 'TREC1', 'THREE RIVER EDISON PH #1', '   1.29', '   0.48', '   4.88', '   5.70', '   5.24', '   0.46', '   0.00', '   1.49', '   0.00', '   0.00', '   0.00', '   0.00', ' 19.54', '  80', '  80'
2008, 'TULARE-BUENA VISTA LAKES'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'CNGC1', 'COALINGA', '   0.31', '   0.03', '   1.08', '   4.70', '   0.51', '   0.06', '   0.06', '   0.01', '   0.00', '   0.00', '   0.00', '   0.00', '  6.76', '  81', '  81'
2008, 'FAT', 'FRESNO AIR TERMINAL', '   0.20', '   0.09', '   2.31', '   3.32', '   1.73', '   0.02', '   0.00', '   0.30', '   0.00', '   0.01', '   0.00', '   0.00', '  7.98', '  71', '  71'
2008, 'HJO', 'HANFORD', '   0.30', '   0.10', '   1.17', '   1.87', '   0.81', '   0.00', '   0.00', '   0.10', '   0.00', '   0.00', '   0.00', '   0.00', '  4.35', '  51', '  51'
2008, 'LEMC1', 'LEMON COVE', '   1.61', '   0.37', '   1.90', '   2.86', '   2.46', '   0.12', '   0.00', '   0.75', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.07', '  69', '  69'
2008, 'LINC1', 'LINDSAY', '   1.43', '   0.20', '   1.98', '   3.07', '   2.63', '   0.03', '   0.00', '   0.47', '   0.00', '   0.00', '   0.00', '   0.00', '  9.81', '  78', '  78'
2008, 'VISC1', 'VISALIA', '   0.83', '   0.10', '   1.41', '   2.27', '   0.74', '   0.00', '   0.00', '   0.36', '   0.00', '   0.00', '   0.00', '   0.00', '  5.71', '  52', '  52'
2008, 'WASC1', 'WASCO', '   0.03', '   0.03', '   0.29', '   1.45', '   0.52', '   0.10', '   0.01', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', '  2.43', '  33', '  33'
2008, 'CENTRAL CALIFORNIA COASTAL'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'BISC1', 'BIG SUR STATE PARK', '   2.11', '   0.63', '   4.12', '  16.62', '   5.65', '   0.41', '   0.80', '   0.00', 'M', '   0.00', '   0.00', '   0.00', 'M'
2008, 'CCHC1', 'CACHUMA DAM', '   0.34', '   0.06', '   2.39', '  16.57', '   2.33', '   0.45', '   0.06', '   0.38', '   0.00', '   0.00', '   0.00', '   0.00', ' 22.58', ' 103', ' 103'
2008, 'HOLC1', 'HOLLISTER', '   0.81', '   0.71', '   1.18', '   5.18', '   2.10', '   0.04', '   0.05', '   0.00', 'M', 'M', 'M', 'M', 'M'
2008, 'JNLC1', 'JUNCAL DAM', '   0.29', '   0.10', '   4.90', '  24.04', '   2.55', '   0.00', '   0.14', '   0.27', '   0.00', '   0.00', '   0.12', '   0.00', ' 32.41', ' 104', ' 104'
2008, 'KICC1', 'KING CITY', '   0.53', '   0.02', '   0.43', '   6.34', '   1.22', '   0.17', '   0.37', '   0.05', '   0.00', '   0.00', '   0.00', '   0.00', '  9.13', '  74', '  74'
2008, 'PRB', 'PASO ROBLES', '   0.45', '   0.00', '   1.30', '   5.39', '   0.81', '   0.00', '   0.20', '   0.01', '   0.00', '   0.00', '   0.00', '   0.00', '  8.16', '  62', '  62'
2008, 'PRSC1', 'PRIEST VALLEY', 'M', '   0.14', '   3.65', '  10.83', 'M', '   0.18', '   0.09', '   0.09', 'M', '   0.00', 'M', 'M', 'M'
2008, 'SAEC1', 'SAN CLEMENTE DAM', '   0.57', '   0.15', '   1.77', '  12.56', '   4.02', '   0.29', '   0.25', '   0.00', 'M', 'M', 'M', 'M', 'M'
2008, 'SBA', 'SANTA BARBARA', '   0.31', '   0.00', '   2.16', '  10.44', '   1.99', '   0.01', '   0.11', '   0.10', '   0.00', '   0.00', '   0.00', '   0.00', ' 15.12', '  81', '  81'
2008, 'SBPC1', 'SAN LUIS OBISPO', '   0.57', '   0.06', '   2.92', '   7.36', '   2.75', '   0.14', '   0.29', '   0.03', '   0.00', '   0.00', '   0.07', '   0.00', ' 14.19', '  58', '  58'
2008, 'SCRC1', 'SANTA CRUZ', '   1.40', '   0.54', '   3.83', '  12.16', '   6.10', '   0.51', '   0.48', '   0.00', '   0.00', '   0.00', '   0.00', '   0.01', ' 25.03', '  82', '  82'
2008, 'SMX', 'SANTA MARIA', '   0.57', '   0.03', '   1.86', '   7.01', '   1.85', '   0.01', '   0.21', '   0.01', '   0.00', '   0.00', '   0.00', '   0.00', ' 11.55', '  82', '  82'
2008, 'SNSC1', 'SALINAS NO. 2', '   0.98', '   0.46', '   1.37', '   5.33', '   1.22', '   0.34', '   0.24', '   0.00', 'M', 'M', 'M', 'M', 'M'
2008, 'WVIC1', 'WATSONVILLE WATERWORKS', '   1.26', '   0.64', '   2.73', '   7.37', '   3.27', '   0.21', '   0.28', '   0.00', '   0.00', '   0.00', '   0.03', '   0.00', ' 15.79', '  68', '  68'
2008, 'SOUTHERN CALIFORNIA COASTAL'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'BBLC1', 'BIG BEAR LAKE F.S.', '   0.10', '   1.70', '   3.25', '  12.64', '   5.29', '   0.30', '   0.00', '   0.13', '   0.00', '   0.70', '   0.38', '   0.05', ' 24.54', ' 116', ' 116'
2008, 'CQT', 'DOWNTOWN LA', '   0.95', '   0.56', '   1.73', '   7.97', '   1.64', '   0.01', '   0.04', '   0.11', '   0.00', '   0.00', '   0.00', '   0.00', ' 13.01', '  86', '  86'
2008, 'CUYC1', 'CUYAMACA', '   0.30', '   0.19', '   5.70', '  14.32', '   5.14', 'M', '   0.10', '   1.20', '   0.00', '   0.00', '   0.44', '   0.00', 'M'
2008, 'ELPC1', 'EL CAPITAN DAM', 'M', '   0.09', '   3.75', '   4.39', 'M', 'M', 'M', 'M', '   0.00', 'M', '   0.20', '   0.00', 'M'
2008, 'EORC1', 'ELSINORE', 'M', 'M', '   0.49', '   3.53', '   1.18', '   0.30', 'M', '   0.78', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2008, 'HENC1', 'HENSHAW DAM', '   0.20', '   0.49', '   7.08', '  14.00', '   5.80', '   0.44', '   0.12', '   1.15', '   0.00', 'M', '   0.10', '   0.04', 'M'
2008, 'LAGC1', 'LAGUNA BEACH', '   0.21', '   1.68', '   0.60', '   1.13', '   2.52', '   0.02', '   0.13', '   0.22', '   0.00', '   0.00', '   0.00', '   0.00', '  6.51', '  48', '  48'
2008, 'LAX', "LA INT'L AIRPORT", '   0.69', '   0.50', '   1.59', '   4.67', '   2.17', '   0.03', '   0.03', '   0.11', '   0.00', '   0.00', '   0.00', '   0.00', '  9.79', '  74', '  74'
2008, 'LGB', 'LONG BEACH', '   0.56', '   0.91', '   1.11', '   5.89', '   2.19', '   0.00', '   0.05', '   0.18', '   0.00', '   0.00', '   0.00', '   0.01', ' 10.90', '  84', '  84'
2008, 'LOX', 'OXNARD', '   0.29', '   0.15', '   2.22', '   7.24', '   2.04', '   0.01', '   0.02', '   0.09', '   0.00', '   0.00', '   0.01', '   0.00', ' 12.07', 'NA', 'NA'
2008, 'OJAC1', 'OJAI', '   0.31', '   0.11', '   2.37', '  12.94', '   1.92', '   0.03', '   0.08', '   0.13', '   0.00', '   0.00', '   0.02', '   0.00', ' 17.91', '  82', '  82'
2008, 'MWS', 'MOUNT WILSON', '   0.43', '   0.76', '   3.54', '  15.34', '   2.50', '   0.09', '   0.00', '   1.99', '   0.00', '   0.00', '   0.00', '   0.01', ' 24.66', '  61', '  61'
2008, 'OCNC1', 'OCEANSIDE MARINA', '   0.29', '   0.00', 'M', '   4.58', 'M', 'M', '   0.00', 'M', 'M', 'M', 'M', '   0.50', 'M'
2008, 'SAN', 'LINDBERGH FIELD', '   0.37', '   0.97', '   0.80', '   3.34', '   1.21', '   0.26', '   0.00', '   0.23', '   0.02', '   0.00', '   0.00', '   0.00', '  7.20', '  67', '  67'
2008, 'SPLC1', 'SANTA PAULA', '   0.00', '   0.00', 'M', '   9.48', 'M', '   0.00', '   0.00', 'M', 'M', 'M', 'M', 'M', 'M'
2008, 'STAC1', 'SANTA ANA FS', '   0.40', '   1.19', '   1.02', '   3.76', '   1.95', '   0.06', '   0.02', '   0.17', '   0.00', '   0.00', '   0.00', '   0.00', '  8.57', '  62', '  62'
2008, 'NORTH AND CENTRAL LAHONTAN'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'CEDC1', 'CEDARVILLE', '   1.93', '   0.59', '   1.35', '   1.80', '   1.19', '   1.23', '   0.93', '   2.02', '   0.17', '   0.00', '   0.00', '   0.06', ' 11.27', '  86', '  86'
2008, 'DOLC1', 'DOYLE 4SSE', '   1.08', '   0.19', '   0.26', '   3.00', '   0.26', '   0.17', '   0.03', '   1.16', '   0.00', '   0.12', 'M', 'M', 'M'
2008, 'DOYC1', 'DOYLE', '   0.91', '   0.24', '   0.41', '   2.71', '   0.80', '   0.39', '   0.20', '   0.78', '   0.00', '   0.11', '   0.00', '   0.00', '  6.55', '  56', '  56'
2008, 'FOBC1', 'FORT BIDWELL', '   1.02', '   0.75', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', '   0.01', 'M', 'M'
2008, 'FRNN2', 'FERNLEY', '   0.22', '   0.32', '   1.04', '   2.09', '   0.72', '   0.03', '   0.00', '   1.40', '   0.01', 'M', '   0.04', 'M', 'M'
2008, 'JESC1', 'JESS VALLEY', '   2.34', '   1.19', '   2.36', '   2.73', '   0.93', '   1.75', '   1.71', '   3.39', '   0.81', '   0.00', '   0.05', '   0.22', ' 17.48', '  91', '  91'
2008, 'Q63', 'SUTCLIFFE-PYRAMID LK', '   0.32', '   0.28', '   0.52', 'M', '   0.50', '   0.36', '   0.04', '   1.22', '   0.00', '   0.00', '   0.00', 'M', 'M'
2008, 'SNVC1', 'SUSANVILLE', '   1.19', '   0.15', '   0.83', '   3.33', '   1.85', '   0.33', '   0.01', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2008, 'STDN2', 'STEAD', '   0.61', '   0.20', '   1.13', '   5.03', '   0.65', '   0.04', '   0.00', '   0.48', '   0.00', '   1.61', '   0.00', '   0.00', '  9.75', '  93', '  93'
2008, 'SVEC1', 'SUSANVILLE 1 WNW', '   1.19', '   0.15', '   0.80', 'M', '   1.83', '   0.33', '   0.01', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2008, 'WAWN2', 'WADSWORTH 4N', '   0.25', 'M', 'M', 'M', '   0.50', '   0.00', 'M', '   1.50', '   0.00', '   0.00', '   0.10', 'M', 'M'
2008, 'WTNN2', 'WELLINGTON', '   0.08', '   0.62', '   0.70', '   1.85', '   0.63', '   0.00', '   0.00', '   1.94', '   0.09', '   0.13', '   0.00', '   0.00', '  6.04', 'NA', 'NA'
2008, 'LAKE TAHOE...TRUCKEE...CARSON...WALKER'
2008, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2008, 'BDEC1', 'BODIE', '   0.46', '   0.20', '   1.24', '   3.59', '   1.89', '   0.05', '   0.00', '   2.47', '   0.02', '   0.00', '   0.00', '   0.00', '  9.92', '  76', '  76'
2008, 'BOCC1', 'BOCA RESERVOIR', '   1.52', '   0.55', '   2.55', '   6.28', '   2.90', '   0.60', '   0.01', '   1.20', '   0.00', '   0.05', '   0.00', '   0.02', ' 15.68', '  70', '  70'
2008, 'BPTC1', 'BRIDGEPORT', '   0.27', '   1.25', '   0.82', '   4.64', '   2.45', '   0.19', '   0.00', '   1.47', '   0.01', '   0.00', '   0.20', '   0.00', ' 11.30', ' 121', ' 121'
2008, 'CRCN2', 'CARSON CITY', '   0.24', '   0.14', '   0.95', '   1.60', '   1.01', '   0.32', '   0.00', '   0.86', '   0.00', '   0.00', '   0.00', '   0.00', '  5.12', '  49', '  49'
2008, 'DAGN2', 'DAGGET PASS', '   0.10', '   0.31', '   2.33', '   4.91', '   1.47', '   0.13', '   0.00', '   0.69', '   0.00', '   0.25', '   0.00', '   0.00', ' 10.19', '  93', '  93'
2008, 'DONC1', 'DONNER MEM SP', '   1.92', '   0.90', '   4.42', '  11.03', '   6.39', '   2.05', '   0.17', '   1.14', '   0.00', '   0.00', 'M', '   0.03', 'M'
2008, 'FEXN2', 'FALLON EXPER STATION', '   0.43', '   0.46', '   0.43', '   1.22', '   0.81', '   0.04', '   0.00', '   0.75', '   0.02', '   0.09', '   0.00', 'M', 'M'
2008, 'GLBN2', 'GLENBROOK', '   1.01', '   0.52', '   2.44', '   6.09', '   3.20', '   0.42', '   0.00', '   1.03', '   0.00', '   0.00', '   0.00', '   0.00', ' 14.71', '  84', '  84'
2008, 'HTHN2', 'HAWTHORNE', '   0.00', '   0.00', '   0.30', '   1.50', '   0.25', '   0.00', '   0.00', '   1.26', '   0.00', '   0.15', '   0.02', '   0.00', '  3.48', '  64', '  64'
2008, 'MINN2', 'MINDEN', '   0.19', '   0.23', '   1.16', '   3.81', '   0.89', '   0.07', '   0.00', '   1.22', '   0.00', '   0.00', '   0.00', '   0.00', '  7.57', '  90', '  90'
2008, 'RNO', 'RENO', '   0.19', '   0.25', '   1.06', '   2.80', '   0.78', '   0.07', '   0.00', '   0.56', '   0.00', '   0.34', '   0.00', '   0.01', '  6.06', '  81', '  81'
2008, 'SMIN2', 'SMITH 6N', '   0.05', '   0.33', '   0.57', '   2.51', '   1.18', '   0.00', '   0.00', '   1.57', '   0.03', '   0.09', '   0.00', 'M', 'M'
2008, 'SRKN2', 'SPARKS', '   0.22', '   0.32', '   0.91', '   2.79', '   0.83', '   0.08', '   0.01', '   0.87', '   0.00', '   0.25', '   0.17', '   0.00', '  6.45', '  87', '  87'
2008, 'TAHC1', 'TAHOE CITY', '   2.02', '   0.43', '   3.29', '   7.58', '   4.03', '   1.10', '   0.18', '   0.62', '   0.01', '   0.00', '   0.00', '   0.00', ' 19.26', '  59', '  59'
2008, 'TKEC1', 'TRUCKEE RS', '   1.93', '   0.65', '   4.05', '  10.35', '   4.60', '   1.11', '   0.22', '   1.22', '   0.00', '   0.00', '   0.00', '   0.00', ' 24.13', '  78', '  78'
2008, 'TPLN2', 'TOPAZ LAKE 4N', '   0.00', '   0.04', '   0.00', '   0.65', '   0.33', '   0.00', '   0.00', '   0.25', '   0.00', '   0.00', '   0.00', '   0.00', '  1.27', '  14', '  14'
2008, 'VRCN2', 'VIRGINIA CITY', '   0.00', '   0.00', '   1.00', '   3.57', 'M', 'M', '   0.00', '   0.91', '   0.00', '   0.10', '   0.00', '   0.00', 'M'
