2016, 'SOUTHERN OREGON COASTAL'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'MRIC1', 'MARIPOSA RS', '   0.32', '   1.16', '   8.56', '   8.52', '   0.69', '   7.29', '   2.87', '   0.24', 'M', '   0.00', '   0.00', '   0.00', 'M'
2016, 'NMDC1', 'NEW MELONES DAM HQ', '   1.25', '   3.88', '   6.88', '   7.60', '   0.80', '   7.01', '   2.99', '   0.14', '   0.46', '   0.00', '   0.00', '   0.01', ' 31.02', ' 103', ' 103'
2016, 'NOFC1', 'NORTH FORK RS', 'M', '   3.82', '   7.63', '   9.66', '   0.72', '   7.41', '   2.66', '   1.65', 'M', 'M', 'M', 'M', 'M'
2016, 'PANC1', 'PANOCHE 2W', '   0.46', 'M', '   1.14', '   4.21', '   0.53', '   2.25', '   0.86', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2016, 'SONC1', 'SONORA', '   1.62', '   5.07', '   3.95', '   8.44', '   1.27', '   8.09', '   2.12', '   0.07', '   0.44', '   0.00', '   0.00', '   0.00', ' 31.07', '  90', '  90'
2016, 'TRAC1', 'TRACY CARBONA', 'M', 'M', 'M', '   2.78', 'M', 'M', 'M', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2016, 'WSTC1', 'WEST POINT', '   1.89', '   7.54', '  10.81', '  14.65', '   1.69', '  10.56', '   3.59', '   0.76', '   0.00', '   0.00', '   0.00', '   0.00', ' 51.49', ' 129', ' 129'
2016, 'YNPC1', 'SOUTH ENTRANCE YOSEMITE', '   3.40', '   4.30', '   6.73', '   8.30', '   1.68', '   6.65', '   3.57', '   0.84', 'M', 'M', 'M', 'M', 'M'
2016, 'YPQC1', 'YOSEMITE PARK HEADQUARTER', '   3.37', '   3.74', '   5.18', '   7.85', '   1.87', '   7.46', '   2.70', '   0.54', '   0.51', '   0.00', '   0.00', '   0.03', ' 33.25', '  91', '  91'
2016, 'KERN...TULE...KAWEAH...KINGS'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'ASHC1', 'ASH MOUNTAIN', '   2.65', '   3.21', '   1.56', '   5.17', '   2.80', '   4.14', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'ATWC1', 'ATWELL CAMP', '   1.80', '   5.45', '   8.75', '  10.97', '   2.10', '   4.68', '   3.82', '   2.39', '   0.82', '   0.47', '   0.00', '   0.00', ' 41.25', 'NA', 'NA'
2016, 'BFL', 'BAKERSFIELD', '   0.14', '   0.61', '   0.58', '   1.95', '   0.25', '   0.45', 'M', '   0.55', 'M', '   0.00', '   0.00', '   0.00', 'M'
2016, 'BTPC1', 'BEAR TRAP MEADOW', '   2.21', '   5.18', '   6.34', '  11.89', '   4.70', '   7.79', '   3.52', '   2.65', '   1.77', '   0.92', '   0.58', '   0.38', ' 47.93', 'NA', 'NA'
2016, 'DNPC1', 'BALCH PH', '   0.48', '   3.78', '   5.38', '   9.22', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'EGCC1', 'EAGLE CREEK', '   2.95', '   5.69', '   7.64', '  11.14', '   3.15', '   7.04', '   2.98', '   1.50', '   0.82', '   0.50', '   0.53', '   0.57', ' 44.51', ' 118', ' 118'
2016, 'GNFC1', 'GIANT FOREST', '   2.01', '   4.70', '   6.25', '   9.94', '   4.11', '   6.26', '   2.81', '   2.23', '   0.47', '   0.34', '   0.00', '   0.00', ' 39.12', 'NA', 'NA'
2016, 'GNNC1', 'GLENNVILLE', '   1.34', '   2.99', '   5.55', '   6.11', '   1.00', '   3.10', '   0.35', '   0.00', 'M', 'M', 'M', '   0.00', 'M'
2016, 'GRGC1', 'GRANT GROVE', '   2.82', '   5.18', '   6.09', '   8.55', '   2.02', '   7.65', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'HCKC1', 'HOCKETT MEADOW', '   2.28', '   4.32', '   6.30', '   7.61', '   7.90', '   5.67', '   2.89', '   1.85', '   0.90', '   0.10', '   0.08', '   0.08', ' 39.98', 'NA', 'NA'
2016, 'HSSC1', 'HOSSACK', '   2.08', '   7.88', '  10.41', '  12.33', '   3.97', '   5.61', '   2.81', '   2.06', '   0.83', '   0.70', '   0.89', '   0.18', ' 49.75', ' 111', ' 111'
2016, 'ISAC1', 'LAKE ISABELLA DAM', 'M', '   1.46', '   3.83', '   4.38', '   0.73', '   1.77', '   0.75', '   0.48', '   0.37', '   0.13', '   0.06', '   0.14', 'M'
2016, 'LDGC1', 'LODGEPOLE', '   2.31', '   4.92', '   7.14', '   7.14', '   2.53', '   6.55', '   3.16', '   0.96', 'M', 'M', 'M', '   0.00', 'M'
2016, 'MNHC1', 'MOUNTAIN HOME', '   1.93', '   6.05', '   7.32', '  12.81', '   3.33', '   4.68', '   2.87', '   1.57', '   0.55', '   0.05', '   0.57', '   0.05', ' 41.78', 'NA', 'NA'
2016, 'PFTC1', 'PINE FLAT DAM', '   0.37', '   3.96', 'M', '   7.51', '   0.48', '   3.85', '   1.96', '   1.13', '   0.09', '   0.04', '   0.00', '   0.01', 'M'
2016, 'RGCC1', 'ROGERS CAMP', '   1.38', '   4.79', '   6.06', '  11.26', '   2.46', '   5.42', '   2.65', '   1.57', '   0.54', '   0.20', '   0.25', '   0.33', ' 36.91', 'NA', 'NA'
2016, 'SCSC1', 'LAKE SUCCESS DAM', '   1.18', '   1.87', '   4.02', '   5.53', '   0.68', '   2.47', '   1.19', '   0.49', '   0.24', '   0.09', '   0.08', '   0.02', ' 17.86', ' 159', ' 159'
2016, 'TMDC1', 'TERMINUS DAM', '   1.75', '   2.44', '   4.02', '   5.47', '   0.24', '   2.99', '   0.84', '   0.38', '   0.00', '   0.00', '   0.00', '   0.02', ' 18.15', ' 136', ' 136'
2016, 'TREC1', 'THREE RIVER EDISON PH #1', '   1.39', '   3.45', '   4.01', '   7.01', '   1.51', 'M', '   2.23', 'M', 'M', 'M', 'M', '   0.00', 'M'
2016, 'TULARE-BUENA VISTA LAKES'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'CNGC1', 'COALINGA', '   0.70', '   1.34', '   0.67', '   3.56', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'FAT', 'FRESNO AIR TERMINAL', '   0.49', '   1.74', '   2.97', '   4.42', '   0.33', '   2.93', 'M', '   0.29', 'M', '   0.00', '   0.00', '   0.00', 'M'
2016, 'HJO', 'HANFORD', 'M', '   0.85', '   1.34', '   2.87', '   0.01', 'M', '   0.57', 'M', 'M', 'M', 'M', '   0.00', 'M'
2016, 'LEMC1', 'LEMON COVE', '   1.96', '   2.81', '   3.88', '   3.58', '   1.67', 'M', '   1.12', 'M', 'M', 'M', 'M', '   0.00', 'M'
2016, 'LINC1', 'LINDSAY', '   0.99', '   2.16', '   3.16', '   3.26', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'VISC1', 'VISALIA', '   1.27', '   0.81', '   1.50', '   2.45', '   0.75', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'WASC1', 'WASCO', '   0.17', '   1.38', '   0.82', '   1.27', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'CENTRAL CALIFORNIA COASTAL'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'BISC1', 'BIG SUR STATE PARK', '   0.56', '   4.11', '   7.66', '  16.46', '   1.21', '  11.68', '   1.33', 'M', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2016, 'CCAC1', 'CACHUMA DAM', '   0.30', '   0.73', '   1.12', '   4.03', '   1.65', '   3.02', '   0.24', '   0.36', '   0.00', '   0.00', '   0.00', '   0.00', ' 11.45', '  52', '  52'
2016, 'JUNC1', 'JUNCAL DAM', '   0.25', '   0.29', '   0.38', '   4.55', '   2.63', '   4.36', '   0.32', '   0.09', '   0.00', '   0.00', '   0.00', '   0.00', ' 12.87', '  41', '  41'
2016, 'KICC1', 'KING CITY', '   0.19', '   1.62', '   1.01', '   2.89', '   1.12', '   2.94', '   0.35', '   0.19', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.31', '  85', '  85'
2016, 'PRB', 'PASO ROBLES', '   0.06', '   1.23', '   0.77', '   3.49', '   0.32', '   2.03', '   0.16', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', '  8.06', '  63', '  63'
2016, 'SBA', 'SANTA BARBARA', '   0.48', '   0.10', '   0.30', '   5.79', '   0.47', '   2.51', '   0.54', '   0.01', '   0.01', '   0.00', '   0.00', '   0.01', ' 10.22', '  58', '  58'
2016, 'SBPC1', 'SAN LUIS OBISPO', '   0.13', '   1.78', '   2.50', '   6.85', '   0.67', '   5.84', '   0.25', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', ' 18.02', '  78', '  78'
2016, 'SCRC1', 'SANTA CRUZ', '   0.08', '   4.42', '   6.43', '  11.80', '   1.03', '   7.65', '   0.89', '   0.25', '   0.00', '   0.00', '   0.04', '   0.03', ' 32.62', ' 104', ' 104'
2016, 'SMX', 'SANTA MARIA', '   0.07', '   0.69', '   1.12', '   2.93', '   0.35', '   3.08', '   0.52', '   0.24', '   0.00', '   0.00', '   0.00', '   0.00', '  9.00', '  65', '  65'
2016, 'SNSC1', 'SALINAS NO. 2', 'M', 'M', '   3.03', '   5.44', '   0.77', '   4.36', 'M', 'M', 'M', 'M', 'M', '   0.00', 'M'
2016, 'WVIC1', 'WATSONVILLE WATERWORKS', '   0.06', '   3.43', '   4.99', '   8.40', '   1.30', '   8.03', '   0.85', '   0.00', '   0.01', '   0.00', '   0.05', '   0.00', ' 27.12', ' 115', ' 115'
2016, 'SOUTHERN CALIFORNIA COASTAL'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'BBLC1', 'BIG BEAR LAKE F.S.', '   0.43', '   2.23', '   1.39', '   6.75', '   0.09', '   2.20', '   1.09', '   0.46', '   0.00', '   0.11', '   0.00', '   0.19', ' 14.94', '  74', '  74'
2016, 'CQT', 'DOWNTOWN LA', '   0.45', '   0.01', '   0.57', '   3.17', '   0.79', '   1.60', '   0.24', '   0.05', '   0.00', '   0.00', '   0.00', '   0.00', '  6.88', '  46', '  46'
2016, 'CUYC1', 'CUYAMACA', '   0.72', '   2.86', '   5.56', '   5.95', '   0.11', '   2.57', '   1.97', 'M', '   0.00', '   0.00', '   0.00', 'M', 'M'
2016, 'ELPC1', 'EL CAPITAN DAM', '   0.58', '   1.61', '   3.18', '   5.03', '   0.54', '   1.88', '   1.21', '   0.34', '   0.00', '   0.00', '   0.00', '   0.12', ' 14.49', 'NA', 'NA'
2016, 'EORC1', 'ELSINORE', '   0.11', '   0.12', '   0.58', '   2.79', '   0.30', '   0.73', '   0.25', '   0.05', '   0.00', '   0.00', '   0.00', '   0.10', '  5.03', '  40', '  40'
2016, 'HENC1', 'HENSHAW DAM', '   1.52', '   1.12', '   3.09', '   6.09', '   0.05', '   2.76', '   0.58', '   0.58', '   0.00', '   0.00', '   0.00', '   0.91', ' 16.70', '  63', '  63'
2016, 'LAX', "LA INT'L AIRPORT", '   0.10', '   0.06', '   1.08', '   2.94', '   0.73', '   1.46', '   0.29', '   0.59', '   0.00', '   0.00', '   0.00', '   0.01', '  7.26', '  57', '  57'
2016, 'LGB', 'LONG BEACH', '   0.04', '   0.06', '   0.90', '   2.29', '   0.61', '   0.92', '   0.11', '   0.05', '   0.01', '   0.00', '   0.00', '   0.00', '  4.99', '  41', '  41'
2016, 'LOX', 'OXNARD', '   0.28', '   0.03', '   0.35', '   3.09', '   0.30', '   2.16', '   0.16', '   0.02', '   0.01', '   0.00', '   0.00', '   0.00', '  6.40', '  42', '  42'
2016, 'OJAC1', 'OJAI', '   0.15', '   0.09', '   0.24', '   4.55', '   1.98', '   2.94', '   0.43', '   0.31', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.69', '  50', '  50'
2016, 'MWS', 'MOUNT WILSON', '   1.96', '   0.72', '   1.93', '  11.21', '   1.68', '   4.59', '   1.68', '   0.96', '   0.00', '   0.00', '   0.00', '   0.12', ' 24.85', '  69', '  69'
2016, 'OCNC1', 'OCEANSIDE MARINA', '   0.32', '   0.35', '   0.47', '   1.99', '   0.13', '   0.97', '   0.22', 'M', '   0.00', '   0.00', '   0.00', '   0.20', 'M'
2016, 'SAN', 'LINDBERGH FIELD', '   0.43', '   1.54', '   0.88', '   3.21', '   0.05', '   0.76', '   0.55', '   0.44', '   0.00', '   0.00', '   0.00', '   0.32', '  8.18', '  79', '  79'
2016, 'STAC1', 'SANTA ANA FS', '   0.06', '   0.04', '   0.85', '   2.26', '   0.25', '   0.97', '   0.15', '   0.58', '   0.03', '   0.00', '   0.00', '   0.02', '  5.21', '  38', '  38'
2016, 'NORTH AND CENTRAL LAHONTAN'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'CEDC1', 'CEDARVILLE', '   0.62', '   0.74', '   4.62', '   1.31', '   0.50', '   2.92', '   1.05', '   2.29', '   0.58', '   0.18', '   0.00', '   0.17', ' 14.98', ' 119', ' 119'
2016, 'DOLC1', 'DOYLE 4SSE', '   0.93', '   3.20', 'M', '   2.55', 'M', 'M', '   1.12', 'M', '   0.00', 'M', 'M', 'M', 'M'
2016, 'DOYC1', 'DOYLE', '   0.51', '   2.36', '   1.79', '   1.55', '   1.66', '   1.71', '   0.63', '   0.72', '   0.00', '   0.00', '   0.21', '   0.00', ' 11.14', '  95', '  95'
2016, 'FOBC1', 'FORT BIDWELL', '   0.48', '   1.23', '   3.82', '   4.39', '   0.48', '   2.73', '   0.53', '   2.68', 'M', '   0.14', 'M', '   0.07', 'M'
2016, 'JESC1', 'JESS VALLEY', '   1.61', '   2.50', '   5.03', '   3.29', '   0.66', '   1.83', '   3.07', '   3.06', '   1.02', '   0.00', '   0.00', '   0.14', ' 22.21', ' 116', ' 116'
2016, 'Q63', 'SUTCLIFFE-PYRAMID LK', '   0.81', '   2.64', '   0.83', '   0.38', '   0.15', '   0.44', '   0.73', '   1.05', '   0.00', '   0.00', '   0.00', '   0.00', '  7.03', '  94', '  94'
2016, 'SNVC1', 'SUSANVILLE', '   0.72', '   1.56', '   2.66', '   4.42', '   0.84', '   2.39', '   1.08', '   1.22', '   0.05', '   0.00', '   0.00', '   0.00', ' 14.94', ' 125', ' 125'
2016, 'STDN2', 'STEAD', '   1.05', '   2.55', '   0.48', '   1.63', '   0.52', '   0.66', '   0.93', '   1.29', '   0.00', '   0.00', '   0.07', '   0.00', '  9.18', '  83', '  83'
2016, 'SVEC1', 'SUSANVILLE 1 WNW', '   0.72', '   1.56', '   2.66', '   4.07', '   0.84', '   2.39', '   1.08', '   1.22', '   0.05', '   0.00', '   0.00', '   0.00', ' 14.59', 'NA', 'NA'
2016, 'WAWN2', 'WADSWORTH 4N', 'M', '   1.99', '   0.20', '   0.85', '   0.01', '   0.83', '   0.43', '   0.46', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2016, 'WTNN2', 'WELLINGTON', '   0.60', '   1.91', '   0.42', '   1.44', '   0.25', '   0.51', '   1.48', '   1.20', '   0.00', '   0.05', '   0.04', '   0.02', '  7.92', 'NA', 'NA'
2016, 'LAKE TAHOE...TRUCKEE...CARSON...WALKER'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'BDEC1', 'BODIE', '   0.30', '   2.03', '   2.87', '   1.25', '   1.45', '   1.89', '   2.38', '   2.14', '   0.45', '   1.08', '   0.00', '   0.00', ' 15.84', ' 134', ' 134'
2016, 'BOCC1', 'BOCA RESERVOIR', '   2.01', '   2.80', '   5.64', '   5.28', '   1.82', '   4.69', '   2.61', '   2.37', '   0.11', '   0.00', '   0.26', '   0.04', ' 27.63', ' 123', ' 123'
2016, 'BPTC1', 'BRIDGEPORT', '   0.93', '   1.01', '   1.30', '   2.11', '   0.51', '   1.22', '   1.59', '   3.26', '   0.34', '   0.47', '   0.01', '   0.03', ' 12.78', ' 136', ' 136'
2016, 'CRCN2', 'CARSON CITY', '   0.44', '   1.60', '   1.80', '   1.72', '   1.22', '   0.33', '   1.51', '   1.39', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.01', ' 104', ' 104'
2016, 'DAGN2', 'DAGGET PASS', '   1.37', '   3.94', '   4.78', '   3.87', '   0.80', '   2.40', '   1.65', '   1.99', '   0.00', '   0.00', '   0.00', '   0.00', ' 20.80', '  88', '  88'
2016, 'DONC1', 'DONNER MEM SP', '   1.64', '   1.60', '   7.99', '  11.80', '   1.56', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'FEXN2', 'FALLON EXPER STATION', '   1.05', '   1.78', '   0.05', '   0.85', '   0.03', 'M', '   0.17', 'M', 'M', '   0.00', 'M', '   0.07', 'M'
2016, 'GLBN2', 'GLENBROOK', '   1.35', '   2.37', '   4.02', '   4.53', '   1.34', '   2.84', '   2.18', '   1.32', '   0.00', '   0.00', '   0.00', '   0.14', ' 20.09', ' 113', ' 113'
2016, 'HTHN2', 'HAWTHORNE', 'M', 'M', 'M', '   1.18', '   0.07', '   0.20', '   0.85', '   1.10', '   0.30', '   0.00', '   0.00', '   0.00', 'M'
2016, 'MINN2', 'MINDEN', '   1.10', '   1.38', '   1.25', '   1.86', '   0.85', '   0.45', '   1.11', '   1.57', '   0.00', '   0.00', '   0.00', '   0.00', '  9.57', ' 108', ' 108'
2016, 'RNO', 'RENO', '   1.10', '   2.10', '   0.75', '   1.70', '   0.42', '   0.97', '   0.96', '   1.16', '   0.00', '   0.00', '   0.04', '   0.00', '  9.20', ' 124', ' 124'
2016, 'SMIN2', 'SMITH 6N', '   0.39', '   1.53', '   0.35', 'M', 'M', 'M', 'M', '   0.75', '   0.00', '   0.00', '   0.00', 'M', 'M'
2016, 'SRKN2', 'SPARKS', '   1.49', '   2.49', '   1.89', '   2.22', '   0.23', '   0.72', '   1.01', '   1.21', '   0.00', '   0.00', '   0.05', '   0.00', ' 11.31', ' 136', ' 136'
2016, 'TAHC1', 'TAHOE CITY', '   2.22', '   2.43', '   7.02', '   7.92', '   1.19', '   6.90', '   2.85', '   1.09', '   0.30', '   0.00', '   0.11', '   0.06', ' 32.09', '  94', '  94'
2016, 'TKEC1', 'TRUCKEE RS', '   1.66', '   2.86', '   5.86', '   6.62', '   1.88', '   6.27', '   2.73', '   2.21', '   0.44', '   0.00', '   0.14', '   0.01', ' 30.68', '  98', '  98'
2016, 'TPLN2', 'TOPAZ LAKE 4N', '   0.27', '   1.30', '   2.07', '   1.47', '   0.84', '   1.29', '   2.05', '   1.65', '   0.00', '   0.00', 'M', 'M', 'M'
2016, 'VRCN2', 'VIRGINIA CITY', '   1.34', '   2.88', '   2.63', '   3.44', '   0.62', '   2.18', '   1.02', '   1.32', '   0.00', '   0.00', '   0.06', '   0.02', ' 15.51', ' 125', ' 125'
2016, 'WABN2', 'WABUSKA 6SE', '   0.28', '   1.18', '   0.50', 'M', 'M', 'M', '   0.59', '   0.99', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2016, 'YRGN2', 'YERINGTON', '   0.99', '   1.29', '   0.14', '   0.81', '   0.09', '   0.08', '   0.62', '   1.27', '   0.00', '   0.16', '   0.00', '   0.00', '  5.45', ' 113', ' 113'
2016, 'MOJAVE...MONO LAKE...SALTON SEA'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'BARC1', 'BARSTOW', '   0.93', '   0.09', '   0.39', '   0.93', '   0.25', '   0.34', '   1.08', '   0.09', '   0.00', '   0.47', '   0.00', '   0.00', '  4.57', '  86', '  86'
2016, 'BIH', 'BISHOP AP', '   0.74', '   0.00', '   0.06', '   1.06', '   0.06', '   0.07', '   1.04', '   0.34', '   0.50', '   0.00', '   0.00', '   0.00', '  3.87', '  75', '  75'
2016, 'DEVC1', 'DEATH VALLEY', '   1.30', '   0.00', '   0.00', '   0.46', '   0.33', '   0.01', '   0.64', '   0.00', '   0.04', '   0.03', '   0.00', '   0.00', '  2.81', ' 119', ' 119'
2016, 'ELLC1', 'ELLERY LAKE', '   1.68', '   2.16', '   3.42', '   4.88', '   0.72', '   2.40', '   1.28', '   1.40', '   0.80', '   0.24', '   0.04', '   0.20', ' 19.22', '  80', '  80'
2016, 'FMTC1', 'FAIRMONT', '   2.10', '   0.41', '   0.43', '   3.27', '   1.44', '   2.61', '   0.21', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.47', '  62', '  62'
2016, 'GEMC1', 'GEM LAKE', '   1.48', '   1.60', '   1.12', '   2.88', '   0.84', '   1.96', '   0.88', '   1.00', '   0.80', '   0.04', '   0.00', '   0.12', ' 12.72', '  63', '  63'
2016, 'HEEC1', 'HAIWEE', '   1.19', '   0.00', '   0.04', '   0.70', '   0.84', '   0.01', '   0.25', '   0.32', '   0.09', '   0.01', '   0.01', 'M', 'M'
2016, 'INDC1', 'INDEPENDENCE', '   0.86', '   0.01', '   0.07', '   0.97', '   0.84', '   0.22', '   0.29', '   0.10', '   0.51', '   0.00', '   0.00', 'M', 'M'
2016, 'IPL', 'IMPERIAL', 'M', 'M', 'M', '   1.20', 'M', 'M', 'M', 'M', '   0.08', 'M', 'M', 'M', 'M'
2016, 'LASC1', 'LAKE SABRINA', '   2.40', '   0.64', '   1.24', '   3.63', '   0.20', '   1.44', '   1.80', 'M', '   1.20', '   0.04', '   0.32', '   0.04', 'M'
2016, 'LEVC1', 'LEE VINING', '   1.15', '   1.33', '   1.45', '   2.60', '   1.14', '   1.33', '   1.28', '   1.05', '   1.18', '   0.67', '   0.01', '   0.83', ' 14.02', '  89', '  89'
2016, 'LKAC1', 'LAKE ARROWHEAD F.S.', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'NLDC1', 'NILAND', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', '   0.00', 'M', 'M', 'M', 'M'
2016, 'PMD', 'PALMDALE', '   0.99', '   0.33', '   0.49', '   1.36', '   0.09', '   0.83', '   0.19', '   0.00', '   0.00', '   0.00', '   0.00', '   0.00', '  4.28', 'NA', 'NA'
2016, 'PSP', 'PALM SPRINGS', '   0.15', '   0.00', '   0.04', '   2.26', '   0.00', '   0.02', '   0.14', '   0.02', '   0.00', '   0.00', '   0.00', '   0.92', '  3.55', '  73', '  73'
2016, 'SOUC1', 'SOUTH LAKE', '   2.48', '   0.40', '   1.72', '   5.74', '   0.68', '   1.88', '   2.54', '   0.92', '   1.24', '   0.08', '   0.28', '   0.08', ' 18.04', '  96', '  96'
2016, 'TYEC1', 'TWENTYNINE PALMS', 'M', 'M', '   0.00', '   0.58', '   0.03', '   0.03', 'M', 'M', '   0.00', 'M', 'M', '   0.40', 'M'
2016, 'HUMBOLDT'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'B23', 'BATTLE MOUNTAIN', '   1.72', '   1.76', '   1.82', '   1.87', '   0.11', '   0.90', '   1.67', '   0.74', '   0.00', '   0.00', '   0.00', '   0.54', ' 11.13', ' 124', ' 124'
2016, 'BOWN2', 'BEOWAWE', '   1.04', '   1.76', '   1.87', '   1.64', '   0.23', '   0.78', '   2.58', '   1.01', '   0.06', '   0.00', '   0.00', '   1.01', ' 11.98', ' 129', ' 129'
2016, 'EKO', 'ELKO', '   1.04', '   1.42', '   2.08', '   1.97', '   0.31', '   1.01', '   1.99', '   1.49', '   0.83', '   0.04', '   0.00', '   1.08', ' 13.26', ' 134', ' 134'
2016, 'GIBN2', 'GIBBS RANCH', '   1.06', '   1.61', '   1.53', '   1.68', '   0.80', '   0.55', '   2.50', '   1.95', '   0.20', '   0.13', '   0.27', '   1.51', ' 13.79', ' 127', ' 127'
2016, 'IMLN2', 'IMLAY', 'M', '   1.38', '   1.50', '   1.75', '   0.29', '   0.78', '   0.97', '   0.60', '   0.00', '   0.06', '   0.00', '   0.11', 'M'
2016, 'JIGN2', 'JIGGS 8SSE', '   1.54', '   1.71', '   2.31', '   1.57', '   0.67', '   2.52', '   2.57', '   1.38', '   0.05', '   0.08', '   0.00', '   2.00', ' 16.40', ' 120', ' 120'
2016, 'LOVN2', 'LOVELOCK', '   1.38', '   1.16', '   0.31', '   0.67', '   0.10', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2016, 'RYPN2', 'RYE PATCH DAM', '   1.63', '   1.32', '   0.57', '   1.40', '   0.08', '   0.70', '   1.12', '   0.95', '   0.00', '   0.00', '   0.00', '   0.03', '  7.80', '  91', '  91'
2016, 'SFKN2', 'SOUTH FORK SP', '   1.54', '   1.55', '   1.51', '   2.15', '   0.00', '   2.07', '   1.54', '   1.05', '   0.19', '   0.00', '   0.39', '   1.40', ' 13.39', ' 119', ' 119'
2016, 'WMC', 'WINNEMUCCA', '   1.19', '   1.32', '   1.77', '   1.90', '   0.21', '   0.74', '   1.07', '   0.65', '   0.01', '   0.00', '   0.00', '   0.24', '  9.10', ' 110', ' 110'
2016, 'BLACK ROCK DESERT'
2016, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2016, 'DUFN2', 'DUFURRENA (SHELDON)', '   1.29', '   0.49', '   0.96', 'M', '   0.08', '   0.81', '   0.38', '   1.28', '   0.02', '   0.15', '   0.00', '   0.07', 'M'
2016, 'KRVN2', 'KINGS RIVER VALLEY', '   2.30', '   0.45', '   2.69', '   2.39', '   0.13', '   1.01', '   0.41', '   1.21', '   0.11', '   0.00', '   0.00', '   0.07', ' 10.77', ' 122', ' 122'
2016, 'LCRN2', 'LEONARD CREEK RANCH', '   1.72', '   0.55', '   1.68', '   1.74', '   0.00', '   1.10', '   0.19', '   0.66', '   0.19', '   0.00', 'M', '   0.00', 'M'
2016, 'MCDN2', 'MCDERMITT', '   1.85', '   0.68', '   1.31', '   0.71', '   0.07', '   0.38', '   0.82', '   1.07', '   0.24', '   0.11', '   0.00', '   0.03', '  7.27', '  89', '  89'
